,LATITUD,LONGITUD,antenna_id
250,32.623689999999996,-59.1542,074428B9
251,12.62369,-57.1542,074428BA
272,33.67507,-72.1015,074428F1
273,21.675069999999998,-59.1015,074428F2
274,7.67507,-58.1015,074428F3
275,7.67507,-45.1015,074428F4
276,10.67507,-51.1015,074428F5
277,34.67507,-53.1015,074428F6
278,24.64427,-51.1139,082B28FB
279,29.64427,-70.1139,082B28FC
280,31.64427,-60.1139,082B28FD
281,28.64427,-63.1139,082B28FE
282,22.64427,-47.1139,082B28FF
283,20.64427,-70.1139,082B2900
329,13.58789,-60.104699999999994,08522973
330,20.58789,-55.104699999999994,08522974
331,26.58789,-62.104699999999994,08522975
332,33.58789,-70.1047,08522976
333,6.58789,-50.104699999999994,08522977
334,6.58789,-69.1047,08522978
484,5.61132,-72.1768,07302B0D
485,27.61132,-67.1768,07302B0E
486,23.61132,-59.1768,07302B0F
487,20.61132,-50.1768,07302B10
488,30.61132,-52.1768,07302B11
489,13.625530000000001,-62.168499999999995,07302B17
490,20.62553,-68.1685,07302B18
491,7.62553,-63.168499999999995,07302B19
492,18.62553,-67.1685,07302B1A
493,10.625530000000001,-71.1685,07302B1B
494,23.62553,-54.168499999999995,07302B1C
512,26.60206,-73.0749,083F2B67
513,19.60206,-57.0749,083F2B68
514,25.60206,-60.0749,083F2B69
515,26.60206,-58.0749,083F2B6A
516,32.60206,-44.0749,083F2B6B
517,18.60206,-48.0749,083F2B6C
518,24.60444,-45.0706,083F2B71
519,19.60444,-69.0706,083F2B72
520,21.60444,-55.0706,083F2B73
521,26.60444,-53.0706,083F2B74
522,8.60444,-62.0706,083F2B75
523,11.60444,-64.0706,083F2B76
524,17.61034,-45.07040000000001,083F2B7B
525,15.61034,-49.07040000000001,083F2B7C
526,9.61034,-49.07040000000001,083F2B7D
527,31.61034,-73.0704,083F2B7E
528,23.61034,-61.07040000000001,083F2B7F
529,29.61034,-61.07040000000001,083F2B80
530,17.623530000000002,-54.068,083F2B85
531,24.623530000000002,-60.068,083F2B86
532,5.623530000000001,-57.068,083F2B87
533,30.623530000000002,-55.068,083F2B88
534,31.623530000000002,-54.068,083F2B89
535,29.623530000000002,-67.068,083F2B8A
536,12.62031,-55.069199999999995,083F2B8F
537,23.62031,-70.0692,083F2B90
538,19.62031,-73.0692,083F2B91
539,28.62031,-52.069199999999995,083F2B92
540,15.62031,-70.0692,083F2B93
541,33.62031,-64.0692,083F2B94
542,18.63186,-71.0899,08532BAD
543,5.63186,-53.0899,08532BAE
544,24.63186,-53.0899,08532BAF
545,16.63186,-57.0899,08532BB0
546,18.63186,-54.0899,08532BB1
547,12.63186,-48.0899,08532BB2
566,5.5835,-47.098,08522BD5
567,33.5835,-56.098,08522BD6
568,22.5835,-62.098,08522BD7
569,7.5835,-57.098,08522BD8
570,32.5835,-47.098,08522BD9
571,31.5835,-54.098,08522BDA
578,30.641939999999998,-68.1222,082B2BE9
579,22.641939999999998,-71.1222,082B2BEA
580,22.641939999999998,-52.12220000000001,082B2BEB
581,34.64194,-46.12220000000001,082B2BEC
582,20.641939999999998,-60.12220000000001,082B2BED
583,10.64194,-50.12220000000001,082B2BEE
590,23.67393,-60.1112,07442BFD
591,19.67393,-66.1112,07442BFE
592,17.67393,-44.1112,07442BFF
593,21.67393,-56.1112,07442C00
594,17.67393,-62.1112,07442C01
595,30.67393,-44.1112,07442C02
596,24.61917,-51.189800000000005,07302C07
597,18.61917,-47.189800000000005,07302C08
598,20.61917,-68.1898,07302C09
599,13.61917,-58.189800000000005,07302C0A
600,15.61917,-48.189800000000005,07302C0B
601,9.61917,-49.189800000000005,07302C0C
602,13.657499999999999,-45.1075,082B2C11
603,33.6575,-45.1075,082B2C12
604,18.6575,-61.1075,082B2C13
605,21.6575,-48.1075,082B2C15
606,22.6575,-70.1075,082B2C16
607,6.59492,-63.1404,07322C1B
608,24.594920000000002,-48.1404,07322C1C
609,16.594920000000002,-59.1404,07322C1D
610,31.594920000000002,-68.1404,07322C1F
611,30.594920000000002,-58.1404,07322C20
635,15.47804,-58.135099999999994,07322C58
636,21.47804,-62.135099999999994,07322C59
637,9.47804,-63.135099999999994,07322C5B
638,28.47804,-55.135099999999994,07322C5C
639,15.61325,-48.206999999999994,07302C61
640,18.61325,-67.207,07302C62
641,15.61325,-59.206999999999994,07302C63
642,33.61325,-73.207,07302C64
643,32.61325,-45.206999999999994,07302C65
644,30.61325,-64.207,07302C66
657,9.63022,-65.1882,07302C7F
658,23.63022,-57.188199999999995,07302C80
659,21.63022,-71.1882,07302C81
660,32.63022,-57.188199999999995,07302C82
661,7.63022,-53.188199999999995,07302C83
662,30.63022,-67.1882,07302C84
674,28.64363,-53.159800000000004,07442CA7
675,12.64363,-70.1598,07442CA8
676,28.64363,-44.159800000000004,07442CA9
677,14.64363,-58.159800000000004,07442CAA
678,23.64363,-45.159800000000004,07442CAB
679,8.64363,-58.159800000000004,07442CAC
690,12.53549,-69.093,07322CC5
691,25.53549,-56.093,07322CC6
692,21.53549,-64.093,07322CC7
693,11.53549,-65.093,07322CC8
694,7.53549,-45.093,07322CC9
695,33.53549,-53.093,07322CCA
705,15.508939999999999,-48.112399999999994,07322CE3
706,7.50894,-64.1124,07322CE4
707,33.50894,-65.1124,07322CE5
708,18.50894,-53.112399999999994,07322CE6
709,8.508939999999999,-45.112399999999994,07322CE7
710,29.50894,-59.112399999999994,07322CE8
741,27.49311,-51.109899999999996,07322D1F
742,20.49311,-49.109899999999996,07322D20
743,26.49311,-50.109899999999996,07322D21
744,5.49311,-65.1099,07322D22
745,28.49311,-48.109899999999996,07322D23
746,10.49311,-51.109899999999996,07322D24
750,8.55002,-52.1592,07322D33
751,10.55002,-65.1592,07322D34
752,20.55002,-71.1592,07322D35
753,27.55002,-72.1592,07322D36
754,14.55002,-49.1592,07322D37
755,8.55002,-63.1592,07322D38
762,7.59133,-52.126000000000005,08522D51
763,28.59133,-67.126,08522D52
764,26.59133,-63.126000000000005,08522D53
765,12.54489,-64.1091,07322D5B
766,17.544890000000002,-68.1091,07322D5C
767,15.54489,-44.1091,07322D5D
768,5.5448900000000005,-53.1091,07322D5E
769,10.54489,-51.1091,07322D5F
770,24.544890000000002,-58.1091,07322D60
771,5.51883,-51.0928,07322D65
772,5.51883,-64.0928,07322D66
773,21.51883,-49.0928,07322D67
774,27.54592,-57.150099999999995,07322D6F
775,27.54592,-52.150099999999995,07322D70
776,15.545919999999999,-64.1501,07322D71
777,8.545919999999999,-54.150099999999995,07322D72
778,24.54592,-48.150099999999995,07322D73
779,6.54592,-59.150099999999995,07322D74
786,24.55883,-63.094899999999996,08522D8D
787,21.55883,-54.094899999999996,08522D8F
788,16.55883,-70.0949,08522D90
789,12.55883,-68.0949,08522D91
790,26.55883,-46.094899999999996,08522D92
797,19.62511,-52.1284,082B2DA1
798,33.62511,-73.1284,082B2DA2
799,27.62511,-66.1284,082B2DA3
800,23.62511,-68.1284,082B2DA4
801,9.62511,-71.1284,082B2DA5
802,29.62511,-47.1284,082B2DA6
806,6.6195699999999995,-57.141099999999994,07322DB5
807,21.61957,-44.141099999999994,07322DB6
808,8.61957,-59.141099999999994,07322DB7
809,16.61957,-44.141099999999994,07322DB8
810,19.61957,-67.1411,07322DB9
811,9.61957,-68.1411,07322DBA
812,30.60744,-55.102599999999995,08532DBF
813,17.60744,-71.1026,08532DC0
814,19.60744,-57.102599999999995,08532DC1
815,7.60744,-73.1026,08532DC2
816,28.60744,-46.102599999999995,08532DC3
817,14.60744,-54.102599999999995,08532DC4
836,32.50222,-48.0928,07322DF1
837,24.50222,-46.0928,07322DF2
838,23.50222,-68.0928,07322DF3
839,16.50222,-61.0928,07322DF5
840,31.50222,-44.0928,07322DF6
841,17.67894,-49.1326,07442DFB
842,24.67894,-49.1326,07442DFC
843,13.67894,-70.1326,07442DFD
844,22.67894,-61.1326,07442DFE
845,26.67894,-73.1326,07442DFF
846,16.67894,-48.1326,07442E00
847,8.57728,-55.107600000000005,08522E05
848,18.577280000000002,-46.107600000000005,08522E06
849,21.577280000000002,-62.107600000000005,08522E07
850,17.577280000000002,-53.107600000000005,08522E08
851,31.577280000000002,-65.1076,08522E09
852,33.57728,-45.107600000000005,08522E0A
853,9.55439,-65.0851,08522E0F
854,32.55439,-47.0851,08522E10
855,23.554389999999998,-52.0851,08522E11
856,20.554389999999998,-73.0851,08522E12
857,29.554389999999998,-49.0851,08522E13
858,28.554389999999998,-48.0851,08522E14
862,29.55389,-72.0994,08522E23
863,19.55389,-55.0994,08522E24
864,21.55389,-55.0994,08522E25
865,5.55389,-49.0994,08522E26
866,12.553889999999999,-45.0994,08522E27
867,6.55389,-57.0994,08522E28
880,34.60452,-63.144999999999996,07322E41
881,16.60452,-49.144999999999996,07322E42
882,31.60452,-55.144999999999996,07322E43
883,34.60452,-51.144999999999996,07322E44
884,7.60452,-44.144999999999996,07322E45
885,8.60452,-67.145,07322E46
892,9.6287,-69.2036,07302E5F
893,31.628700000000002,-52.203599999999994,07302E60
894,12.6287,-58.203599999999994,07302E61
895,9.6287,-44.203599999999994,07302E62
896,5.6287,-65.2036,07302E63
897,24.628700000000002,-65.2036,07302E64
904,17.54036,-49.117900000000006,07322E7D
905,30.54036,-61.117900000000006,07322E7E
906,16.54036,-64.1179,07322E7F
907,14.54036,-46.117900000000006,07322E80
908,13.54036,-63.117900000000006,07322E81
909,19.54036,-47.117900000000006,07322E82
920,25.633409999999998,-71.1654,07442EA5
921,27.633409999999998,-60.165400000000005,07442EA6
922,24.633409999999998,-62.165400000000005,07442EA7
923,14.63341,-53.165400000000005,07442EA8
924,17.633409999999998,-45.165400000000005,07442EA9
925,13.63341,-50.165400000000005,07442EAA
928,26.63783,-52.1951,07302EB9
929,29.63783,-45.1951,07302EBA
930,6.63783,-60.1951,07302EBB
931,31.63783,-65.1951,07302EBC
932,34.63783,-44.1951,07302EBD
933,30.63783,-63.1951,07302EBE
952,30.63904,-51.098,08532EF5
953,21.63904,-61.098,08532EF6
954,13.639040000000001,-49.098,08532EF7
955,10.639040000000001,-73.098,08532EF8
956,6.6390400000000005,-69.098,08532EF9
957,33.63904,-64.098,08532EFA
958,32.67494,-61.1212,07442EFF
959,18.67494,-47.1212,07442F00
960,8.67494,-70.1212,07442F01
961,6.67494,-58.1212,07442F02
962,7.67494,-60.1212,07442F03
963,27.67494,-61.1212,07442F04
964,22.6511,-45.120599999999996,082B2F09
965,22.6511,-45.120599999999996,082B2F0A
966,22.6511,-66.1206,082B2F0B
967,7.6511,-48.120599999999996,082B2F0C
968,17.6511,-56.120599999999996,082B2F0D
969,19.6511,-46.120599999999996,082B2F0E
970,34.6988,-64.1433,07442F13
971,13.6988,-49.143299999999996,07442F14
972,31.6988,-67.1433,07442F15
973,15.6988,-56.143299999999996,07442F16
974,5.6988,-52.143299999999996,07442F17
975,9.6988,-73.1433,07442F18
976,32.5996,-61.0757,083F2F1D
977,22.5996,-49.0757,083F2F1E
978,6.5996,-46.0757,083F2F20
979,15.599599999999999,-67.0757,083F2F21
1004,27.62106,-62.179,07302F4F
1005,13.62106,-71.179,07302F50
1006,12.62106,-64.179,07302F51
1007,24.62106,-67.179,07302F52
1008,23.62106,-72.179,07302F53
1009,26.62106,-47.179,07302F54
1010,27.6229,-48.09610000000001,08532F59
1011,9.6229,-70.0961,08532F5A
1012,15.6229,-55.09610000000001,08532F5B
1013,14.6229,-50.09610000000001,08532F5C
1014,24.6229,-58.09610000000001,08532F5D
1015,26.6229,-70.0961,08532F5E
1028,12.51631,-69.1162,07322F77
1029,12.51631,-45.116200000000006,07322F78
1030,30.51631,-53.116200000000006,07322F79
1031,26.51631,-49.116200000000006,07322F7A
1032,32.51631,-46.116200000000006,07322F7B
1033,30.51631,-73.1162,07322F7C
1034,22.57522,-66.083,08522F81
1035,8.57522,-63.083,08522F82
1036,21.57522,-60.083,08522F83
1037,9.57522,-59.083,08522F84
1038,31.57522,-53.083,08522F85
1039,31.57522,-67.083,08522F86
1040,18.60261,-70.1279,07322F8B
1041,25.60261,-45.1279,07322F8C
1042,12.602609999999999,-49.1279,07322F8D
1043,27.60261,-54.1279,07322F8E
1044,22.60261,-63.1279,07322F8F
1045,17.60261,-65.1279,07322F90
1046,20.58934,-68.0904,08522F95
1047,15.58934,-73.0904,08522F96
1048,17.58934,-70.0904,08522F97
1049,31.58934,-54.0904,08522F98
1050,8.58934,-48.0904,08522F99
1051,12.58934,-70.0904,08522F9A
1052,16.60222,-65.0867,08532F9F
1053,32.60222,-48.08669999999999,08532FA0
1054,34.60222,-69.0867,08532FA1
1055,15.602219999999999,-67.0867,08532FA2
1056,11.602219999999999,-60.08669999999999,08532FA3
1057,10.602219999999999,-50.08669999999999,08532FA4
1058,27.60583,-66.0805,08532FA9
1059,8.605830000000001,-73.0805,08532FAA
1060,26.60583,-71.0805,08532FAB
1061,34.60583,-60.0805,08532FAC
1062,31.60583,-48.0805,08532FAD
1063,10.605830000000001,-71.0805,08532FAE
1064,34.66792,-57.1388,07442FB3
1065,34.66792,-63.1388,07442FB4
1066,28.66792,-57.1388,07442FB5
1067,30.66792,-61.1388,07442FB6
1068,11.667919999999999,-65.1388,07442FB7
1069,26.66792,-51.1388,07442FB8
1070,22.68714,-60.126099999999994,07442FBD
1071,31.68714,-54.126099999999994,07442FBE
1072,20.68714,-46.126099999999994,07442FBF
1073,12.68714,-47.126099999999994,07442FC0
1074,21.68714,-63.126099999999994,07442FC1
1075,30.68714,-70.1261,07442FC2
1076,11.58194,-50.1194,08522FC7
1077,21.58194,-68.1194,08522FC8
1078,21.58194,-64.1194,08522FC9
1079,9.58194,-46.1194,08522FCA
1080,12.58194,-67.1194,08522FCB
1081,20.58194,-71.1194,08522FCC
1082,29.55166,-46.090900000000005,08522FD1
1083,24.55166,-51.090900000000005,08522FD2
1084,13.55166,-67.0909,08522FD3
1085,5.55166,-55.090900000000005,08522FD4
1086,22.55166,-53.090900000000005,08522FD5
1087,26.55166,-53.090900000000005,08522FD6
1088,31.61239,-55.103300000000004,08532FDB
1089,31.61239,-56.103300000000004,08532FDC
1090,15.612390000000001,-64.1033,08532FDD
1091,33.61239,-55.103300000000004,08532FDE
1092,29.61239,-51.103300000000004,08532FDF
1093,33.61239,-57.103300000000004,08532FE0
1094,32.68647,-57.157300000000006,07442FE5
1095,33.68647,-68.1573,07442FE6
1096,14.68647,-57.157300000000006,07442FE7
1097,27.68647,-52.157300000000006,07442FE8
1098,25.68647,-46.157300000000006,07442FE9
1099,24.68647,-56.157300000000006,07442FEA
1100,21.579810000000002,-44.1425,07322FEF
1101,6.57981,-73.1425,07322FF0
1102,21.579810000000002,-45.1425,07322FF1
1103,27.579810000000002,-64.1425,07322FF2
1104,12.57981,-70.1425,07322FF3
1105,20.579810000000002,-46.1425,07322FF4
1106,13.55006,-52.137100000000004,07322FF9
1107,10.55006,-51.137100000000004,07322FFA
1108,5.55006,-66.1371,07322FFB
1109,34.55006,-56.137100000000004,07322FFC
1110,13.55006,-44.137100000000004,07322FFD
1111,17.550060000000002,-58.137100000000004,07322FFE
1129,21.56254,-67.1517,07323035
1130,7.56254,-50.151700000000005,07323036
1131,28.56254,-59.151700000000005,07323037
1132,14.56254,-67.1517,07323038
1133,13.56254,-44.151700000000005,07323039
1134,14.56254,-48.151700000000005,0732303A
1168,33.57967,-67.0711,083F3085
1169,18.57967,-54.0711,083F3086
1170,5.57967,-56.0711,083F3088
1171,12.57967,-66.0711,083F3089
1172,31.57967,-50.0711,083F308A
1173,21.61362,-72.0869,0853308F
1174,34.61362,-72.0869,08533090
1175,7.61362,-71.0869,08533091
1176,16.61362,-70.0869,08533092
1177,34.61362,-69.0869,08533093
1178,21.61362,-55.0869,08533094
1209,23.648,-47.0972,082B30D5
1210,20.648,-46.0972,082B30D6
1211,21.648,-68.0972,082B30D7
1212,10.648,-53.0972,082B30D8
1213,34.647999999999996,-73.0972,082B30D9
1214,19.648,-56.0972,082B30DA
1215,20.69992,-73.1287,074430DF
1216,23.69992,-44.128699999999995,074430E0
1217,16.69992,-49.128699999999995,074430E1
1218,5.69992,-60.128699999999995,074430E2
1219,33.69992,-60.128699999999995,074430E3
1220,9.699919999999999,-70.1287,074430E4
1221,21.61447,-44.1473,073030E9
1222,27.61447,-61.1473,073030EA
1223,8.61447,-55.1473,073030EB
1224,12.61447,-58.1473,073030EC
1225,26.61447,-52.1473,073030ED
1226,22.61447,-56.1473,073030EE
1227,13.59585,-52.1463,073230F3
1228,25.59585,-49.1463,073230F4
1229,7.59585,-51.1463,073230F5
1230,5.59585,-67.1463,073230F6
1231,16.59585,-65.1463,073230F7
1232,17.59585,-68.1463,073230F8
1286,19.61271,-57.1293,07323175
1287,26.61271,-63.1293,07323176
1288,10.61271,-54.1293,07323177
1289,18.61271,-48.1293,07323179
1290,19.61271,-61.1293,0732317A
1297,20.70233,-55.11399999999999,07443193
1298,23.70233,-71.11399999999999,07443194
1299,14.70233,-66.11399999999999,07443195
1300,8.70233,-66.11399999999999,07443196
1301,18.70233,-71.11399999999999,07443197
1302,5.70233,-53.11399999999999,07443198
1303,5.68274,-64.1499,0744319D
1304,19.68274,-69.1499,0744319E
1305,21.68274,-59.1499,0744319F
1306,23.68274,-64.1499,074431A0
1307,8.682739999999999,-64.1499,074431A1
1308,26.68274,-57.1499,074431A2
1315,10.61233,-45.097899999999996,085331C5
1316,7.61233,-55.097899999999996,085331C6
1317,21.61233,-68.0979,085331C7
1318,17.61233,-57.097899999999996,085331C8
1319,22.61233,-56.097899999999996,085331C9
1320,13.62022,-70.1344,073231CF
1321,19.62022,-50.1344,073231D0
1322,24.62022,-67.1344,073231D1
1323,8.62022,-44.1344,073231D2
1324,12.62022,-55.1344,073231D3
1325,5.62022,-67.1344,073231D4
1414,29.63766,-58.15560000000001,074432AB
1415,30.63766,-60.15560000000001,074432AC
1416,7.6376599999999994,-66.1556,074432AD
1417,25.63766,-61.15560000000001,074432AE
1418,18.63766,-65.1556,074432AF
1419,19.63766,-73.1556,074432B0
1420,7.60796,-63.194100000000006,073032B5
1421,11.60796,-55.194100000000006,073032B6
1422,30.60796,-60.194100000000006,073032B7
1423,34.60796,-53.194100000000006,073032B8
1424,31.60796,-67.1941,073032B9
1425,18.60796,-68.1941,073032BA
1426,5.62683,-46.1378,082B32BF
1427,20.626829999999998,-69.1378,082B32C0
1428,26.626829999999998,-70.1378,082B32C1
1429,18.626829999999998,-48.1378,082B32C2
1430,26.626829999999998,-48.1378,082B32C3
1431,34.62683,-45.1378,082B32C4
1432,19.5527,-67.1172,073232C9
1433,33.5527,-53.1172,073232CA
1434,15.5527,-73.1172,073232CB
1435,19.5527,-71.1172,073232CC
1436,9.5527,-72.1172,073232CD
1437,19.5527,-46.1172,073232CE
1438,34.63885,-51.17,074432D3
1439,8.63885,-53.17,074432D4
1440,24.638849999999998,-69.17,074432D5
1441,31.638849999999998,-44.17,074432D6
1442,25.638849999999998,-63.17,074432D7
1443,16.638849999999998,-67.17,074432D8
1444,11.591380000000001,-59.172700000000006,073032DD
1445,17.59138,-53.172700000000006,073032DE
1446,28.59138,-66.1727,073032DF
1447,32.59138,-64.1727,073032E0
1448,30.59138,-59.172700000000006,073032E1
1449,31.59138,-69.1727,073032E2
1450,24.6113,-54.1627,073032E7
1451,8.6113,-63.1627,073032E8
1452,30.6113,-52.1627,073032E9
1453,11.6113,-66.1627,073032EA
1454,7.6113,-70.1627,073032EB
1455,33.6113,-55.1627,073032EC
1456,15.6,-50.0681,083F32F1
1457,18.6,-65.0681,083F32F2
1458,31.6,-54.0681,083F32F3
1459,16.6,-65.0681,083F32F4
1460,19.6,-48.0681,083F32F5
1461,11.6,-67.0681,083F32F6
1465,5.64754,-50.10209999999999,082B3305
1466,22.64754,-61.10209999999999,082B3306
1467,32.64754,-59.10209999999999,082B3307
1468,25.64754,-51.10209999999999,082B3308
1469,27.64754,-64.1021,082B3309
1470,8.64754,-62.10209999999999,082B330A
1477,7.63411,-62.139700000000005,082B332D
1478,30.63411,-45.139700000000005,082B332E
1479,31.63411,-63.139700000000005,082B332F
